,install_time,event_time,appsflyer_id,media_source,campaign,platform,event_name,event_revenue,event_revenue_usd
7970,2020-05-31 07:57:34,2020-06-02 08:01:30,1590899560760-6999849,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,2.99,2.99
7971,2020-05-30 02:14:22,2020-06-02 08:04:35,1590802373952-1898624,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,28,3.612474
7972,2020-05-23 14:51:13,2020-06-02 08:08:08,1590244905743-3516447,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,75,1.087031
7973,2020-05-30 21:54:10,2020-06-02 08:10:26,1590875643469-3428480807900360068,restricted,,android,af_purchase,129,1.867981
7974,2020-05-31 06:49:50,2020-06-02 08:11:24,1590899878369-1101375,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,7.99,5.435193
7975,2020-06-01 22:15:15,2020-06-02 08:15:15,1591043275609-9809564,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,299,4.333632
7976,2020-05-29 02:59:21,2020-06-02 08:22:15,1590721188513-3618347931456159594,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,2.49,2.49
7977,2020-05-29 02:59:21,2020-06-02 08:23:14,1590721188513-3618347931456159594,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,2.49,2.49
7978,2020-03-02 02:47:57,2020-06-02 08:28:07,1583078255988-1710280,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,16.99,16.99
7979,2020-06-02 07:39:21,2020-06-02 08:31:40,1590996526821-2817393,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,3.99,4.992093
7980,2020-05-25 00:52:00,2020-06-02 08:37:20,1590367916939-4491743324976494239,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,1.69,1.69
7981,2020-03-23 15:50:11,2020-06-02 08:39:31,1584939993011-4263754,googleadwords_int,iOS US actions first_buy new,ios,af_purchase,5.99,5.99
7982,2020-05-31 16:36:56,2020-06-02 08:42:15,1590943013092-8648580812558716952,googleadwords_int,Android WW roas,android,af_purchase,48.99,7.190976
7983,2020-06-02 08:30:32,2020-06-02 08:42:34,1591086629622-1889163446102781700,googleadwords_int,Android WW roas,android,af_purchase,86,1.708843
7984,2020-06-01 19:04:17,2020-06-02 08:47:30,1591038249425-3520194384992642765,googleadwords_int,Android WW roas,android,af_purchase,55000,3.81461
7985,2020-05-29 19:13:58,2020-06-02 08:52:30,1590779093117-7317804,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2.99,2.99
7986,2020-05-29 19:13:58,2020-06-02 08:52:31,1590779093117-7317804,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2.99,2.99
7987,2020-05-31 07:00:05,2020-06-02 08:53:07,1590906878251-3268774,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,3.49,3.883651
7988,2020-05-31 06:49:50,2020-06-02 08:54:10,1590899878369-1101375,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,22.99,15.699531
7989,2020-05-27 10:27:23,2020-06-02 08:55:06,1590573410295-1174144,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,7.29,2.002197
7990,2020-05-29 08:52:44,2020-06-02 08:55:27,1590742361402-6437192558200255557,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,79,1.143958
7991,2020-06-02 07:53:20,2020-06-02 08:56:11,1591082954323-1828537,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,75,1.089594
7992,2020-06-01 00:29:05,2020-06-02 09:04:18,1590971213939-5619751,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,ios,af_purchase,490,4.548456
7993,2020-06-04 21:51:19,2020-06-09 12:57:06,1591307475173-925760255120481232,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,22.99,5.369864
7994,2020-06-04 21:51:19,2020-06-09 12:57:36,1591307475173-925760255120481232,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,22.99,5.357476
7995,2020-05-24 08:27:22,2020-06-09 12:58:30,1590305818721-1323065,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt,ios,af_purchase,4.49,5.072478
7996,2020-06-07 14:51:15,2020-06-09 13:00:15,1591520736848-3165428,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,13.99,15.804891
7997,2020-06-07 14:51:15,2020-06-09 13:01:16,1591520736848-3165428,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,18.99,21.45353
7998,2020-06-04 21:51:19,2020-06-09 13:01:21,1591307475173-925760255120481232,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,22.99,5.369864
7999,2020-04-08 14:23:10,2020-06-09 13:02:05,1586307749036-9289782,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,17.99,17.99
8000,2020-06-07 14:51:15,2020-06-09 13:02:16,1591520736848-3165428,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,18.99,21.45353
8001,2020-04-08 14:23:10,2020-06-09 13:04:09,1586307749036-9289782,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
8002,2020-06-03 11:05:33,2020-06-09 13:05:28,1591173609286-4054250,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,15.99,20.258534
8003,2020-06-04 21:51:19,2020-06-09 13:09:23,1591307475173-925760255120481232,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,22.99,5.362224
8004,2020-06-07 05:41:08,2020-06-09 13:11:32,1591508466837-7384248390756924615,googleadwords_int,Android WW roas,android,af_purchase,505,10.093697
8005,2020-04-19 14:58:53,2020-06-09 13:14:17,1587308367036-2565604518638389800,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,79,1.149237
8006,2020-06-06 01:34:46,2020-06-09 13:18:29,1591407282709-7236688853909396724,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,2.49,2.49
8007,2020-06-06 21:11:05,2020-06-09 13:19:09,1591477864364-4093865960546786614,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,6.49,7.331933
8008,2020-06-07 14:53:38,2020-06-09 13:24:27,1591539576920-5725569,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,3.49,3.94275
8009,2020-06-07 14:53:38,2020-06-09 13:25:30,1591539576920-5725569,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,13.99,15.804891
8010,2020-06-07 14:53:38,2020-06-09 13:25:30,1591539576920-5725569,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,19.99,22.552328
8011,2020-06-09 13:13:51,2020-06-09 13:27:28,1591705532223-7692714,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,490,4.530598
8012,2020-05-31 05:35:27,2020-06-09 13:31:15,1590903322761-2475716590578134369,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,80,1.059315
8013,2020-06-07 14:51:15,2020-06-09 13:31:28,1591520736848-3165428,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,18.99,21.45353
8014,2020-06-02 00:24:33,2020-06-09 13:33:32,1591057470432-6478683522265399430,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,79,2.520317
8015,2020-06-07 20:32:34,2020-06-09 13:39:22,1591560148605-1572082,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,12.99,12.99
8016,2020-05-26 09:09:33,2020-06-09 13:39:28,1590484170574-5889320296610827380,restricted,,android,af_purchase,649,9.439657
8017,2020-06-02 06:48:09,2020-06-09 13:39:30,1591080486079-6950517936116260131,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.59,1.796267
8018,2020-05-24 19:18:50,2020-06-09 13:40:05,1590346364976-3967639,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,149,2.167194
8019,2020-06-06 19:59:58,2020-06-09 13:42:10,1591459655031-3264384,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,98,12.644917
8020,2020-06-07 20:54:55,2020-06-09 13:50:20,1591562966860-6748451,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,27.99,27.99
8021,2020-05-26 20:21:14,2020-06-09 13:52:11,1590522114287-8291438,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,529,7.694266
8022,2020-06-07 20:54:55,2020-06-09 13:54:09,1591562966860-6748451,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,14.99,14.99
8023,2020-06-07 20:54:55,2020-06-09 13:54:32,1591562966860-6748451,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,34.99,34.99
8024,2020-05-29 23:15:33,2020-06-09 13:55:34,1590576148895-4514137,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,1.99,2.519539
8025,2020-06-09 13:13:51,2020-06-09 14:00:07,1591705532223-7692714,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,370,3.427449
8026,2020-06-01 14:00:59,2020-06-09 14:00:17,1591019521874-5826418,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,2.79,2.07418
8027,2020-06-06 08:26:54,2020-06-09 14:00:21,1591430878425-8141900,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,100,3.363266
8028,2020-06-03 22:26:08,2020-06-09 14:00:31,1591223164406-2902090775804362421,googleadwords_int,Android WW roas,android,af_purchase,86,1.718578
8029,2020-06-06 20:28:18,2020-06-09 14:01:07,1591475081679-9702071,restricted,,ios,af_purchase,100,3.364172
8030,2020-06-06 19:57:16,2020-06-09 14:04:12,1591473434773-7989028493657178558,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,1.09,1.231935
8031,2020-06-06 19:57:16,2020-06-09 14:05:10,1591473434773-7989028493657178558,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,8.49,9.59553
8032,2020-06-06 19:57:16,2020-06-09 14:07:30,1591473434773-7989028493657178558,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,2.59,2.926567
8033,2020-06-07 12:27:04,2020-06-09 14:07:30,1591533013804-776098171314003792,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,549,7.971541
8034,2020-06-09 00:11:51,2020-06-09 14:08:31,1591661509989-8931507536621887059,bluestacks_int,DOZ_gp_CA,android,af_purchase,47.99,35.67738
8035,2020-06-07 12:27:04,2020-06-09 14:09:05,1591533013804-776098171314003792,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,79,1.147089
8036,2020-05-12 08:46:24,2020-06-09 14:09:10,1589271969999-3391514,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,229,3.325105
8037,2020-06-09 11:04:48,2020-06-09 14:09:24,1591700684715-5046452786190206868,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,0.99,1.118649
8038,2020-05-12 08:46:24,2020-06-09 14:10:11,1589271969999-3391514,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1290,18.730942
8039,2020-06-06 19:57:16,2020-06-09 14:10:32,1591473434773-7989028493657178558,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,1.09,1.231935
8040,2020-05-24 04:10:22,2020-06-09 14:11:12,1590293141117-3265937,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,9.99,7.422294
8041,2020-05-07 16:32:28,2020-06-09 14:11:17,1588869017835-5896447,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,5.99,7.588445
8042,2020-06-08 17:39:14,2020-06-09 14:17:12,1591637948529-7557097321453030534,restricted,,android,af_purchase,219,3.179904
8043,2020-06-05 00:17:12,2020-06-09 14:17:33,1591313774365-7164845,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,79.99,4.940643
8044,2020-06-09 14:12:44,2020-06-09 14:20:26,1591711962625-5285766646651534956,googleadwords_int,Android WW roas,android,af_purchase,3.49,4.421315
8045,2020-06-03 17:16:41,2020-06-09 14:20:30,1591204317278-1927874,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,7.99,7.99
8046,2020-06-07 18:00:12,2020-06-09 14:20:31,1591419807946-0987870,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,6.99,7.932698
8047,2020-04-21 21:13:59,2020-06-09 14:21:50,1587503638288-831649557365477657,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,79,1.147089
8048,2020-04-21 21:13:59,2020-06-09 14:21:50,1587503638288-831649557365477657,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,79,1.14771
8049,2020-05-25 06:49:47,2020-06-09 14:23:13,1590389379434-3179564230553089001,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,299,4.341513
8050,2020-06-06 20:28:18,2020-06-09 14:25:24,1591475081679-9702071,restricted,,ios,af_purchase,130,4.372246
8051,2020-06-01 17:09:38,2020-06-09 14:26:07,1590955658112-3582024,googleadwords_int,iOS WW roas,ios,af_purchase,6.99,8.855298
8052,2020-06-11 01:40:59,2020-06-11 02:39:04,1591839655054-7549984797880583296,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,7.49,7.49
8053,2020-06-04 04:16:34,2020-06-11 02:40:25,1591244190367-8542081626022471095,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,199,2.908385
8054,2020-06-06 20:41:05,2020-06-11 02:45:28,1591475435349-2751406,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,10.99,10.99
8055,2020-05-27 23:28:30,2020-06-11 02:49:28,1590600530391-2548251,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
8056,2020-06-11 01:05:25,2020-06-11 02:49:47,1591837134055-4766759,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,70,2.365744
8057,2020-06-04 04:16:34,2020-06-11 02:50:08,1591244190367-8542081626022471095,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,199,2.908385
8058,2020-06-01 23:18:04,2020-06-11 02:50:17,1591053481388-8599858004403598686,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,4.49,4.49
8059,2020-04-17 14:04:20,2020-06-11 02:50:32,1586960393859-3218063,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,29.99,29.99
8060,2020-06-07 21:52:01,2020-06-11 02:55:23,1591532601785-2796847,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,2.99,2.99
8061,2020-06-07 21:52:01,2020-06-11 02:56:23,1591532601785-2796847,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,3.99,3.99
8062,2020-06-08 14:30:55,2020-06-11 02:56:27,1591626651918-1432966981317028366,googleadwords_int,Android WW roas,android,af_purchase,220,2.905869
8063,2020-05-26 17:05:47,2020-06-11 02:58:44,1590470247389-9625779,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,6.99,6.99
8064,2020-06-07 06:03:17,2020-06-11 03:07:31,1591509797216-1111916714929522082,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,299,4.369885
8065,2020-04-02 14:54:52,2020-06-11 03:12:25,1585839293340-3842707849635051268,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,4.89,1.250814
8066,2020-05-29 22:48:36,2020-06-11 03:17:32,1590791507984-9627983,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,6.99,4.563578
8067,2020-06-09 00:23:46,2020-06-11 03:17:38,1591662223894-1763491431524573816,mail.ru_int,Seg№4_lkl_Payers_m_26-39_Video_Impressions,android,af_purchase,239,3.492985
8068,2020-04-17 14:04:20,2020-06-11 03:18:35,1586960393859-3218063,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
8069,2020-05-27 11:15:42,2020-06-11 03:21:08,1590578138959-5906099454955274963,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,3.19,2.226644
8070,2020-05-27 11:15:42,2020-06-11 03:21:09,1590578138959-5906099454955274963,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,12.99,9.064399
8071,2020-05-28 19:58:47,2020-06-11 03:24:25,1590693678417-2268823,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,1.99,1.99
8072,2020-05-27 11:15:42,2020-06-11 03:24:29,1590578138959-5906099454955274963,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,12.99,9.06712
8073,2020-05-27 11:15:42,2020-06-11 03:25:27,1590578138959-5906099454955274963,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,6.99,4.87761
8074,2020-05-28 19:58:47,2020-06-11 03:25:40,1590693678417-2268823,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
8075,2020-05-28 19:58:47,2020-06-11 03:27:14,1590693678417-2268823,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,0.99,0.99
8076,2020-02-10 04:14:49,2020-06-11 03:32:18,1581329026965-9447642,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,170,5.752825
8077,2020-06-11 03:07:24,2020-06-11 03:33:52,1591844840467-4453387733067262599,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,85,3.871529
8078,2020-06-08 04:25:57,2020-06-11 03:39:01,1591590352662-8606710329666849910,googleadwords_int,Android WW roas,android,af_purchase,2.48,1.789831
8079,2020-05-26 06:49:44,2020-06-11 03:45:18,1590475771546-5294396609911964975,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,15.79,15.79
8080,2020-06-10 19:19:12,2020-06-11 03:56:13,1591816668965-3581057863652496713,restricted,,android,af_purchase,680,0.879121
8081,2020-06-10 11:16:02,2020-06-11 04:01:26,1591770301655-9282241,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,89000,3.841512
8082,2020-05-14 12:53:21,2020-06-11 04:02:05,1589460801154-6850897041378420976,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,5600,7.23982
8083,2020-06-06 01:37:30,2020-06-11 04:08:21,1591397355142-8496495,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,0.99,0.99
8084,2020-06-06 01:37:30,2020-06-11 04:09:23,1591397355142-8496495,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,0.99,0.99
8085,2020-06-06 01:37:30,2020-06-11 04:10:23,1591397355142-8496495,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,0.99,0.99
8086,2020-06-07 23:46:35,2020-06-11 04:13:17,1591572374826-2032532,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
8087,2020-05-31 05:19:03,2020-06-11 04:18:36,1590902342159-8867856156968803243,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,109.99,4.706965
8088,2020-05-31 05:19:03,2020-06-11 04:19:08,1590902342159-8867856156968803243,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,229.99,9.842302
8089,2020-06-02 06:15:30,2020-06-11 04:33:13,1591078529871-7366166820117179135,googleadwords_int,Android WW purchase,android,af_purchase,11.98,8.646036
8090,2020-06-05 05:57:04,2020-06-11 04:33:38,1591333964119-4594447,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,39900,10.918848
8091,2020-06-10 23:06:31,2020-06-11 04:34:20,1591830389612-4273251376821655645,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,3.79,3.79
8092,2020-06-02 06:15:30,2020-06-11 04:35:14,1591078529871-7366166820117179135,googleadwords_int,Android WW purchase,android,af_purchase,14.98,10.811154
8093,2020-06-09 05:15:19,2020-06-11 04:36:10,1591679638268-2682569,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,27.99,27.99
8094,2020-06-11 01:05:25,2020-06-11 04:36:14,1591837134055-4766759,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,430,14.535965
8095,2020-06-03 10:55:30,2020-06-11 04:42:10,1591185231449-7311666666127473092,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,89,1.294505
8096,2020-06-06 14:29:14,2020-06-11 04:42:15,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,109.99,4.693103
8097,2020-06-02 06:15:30,2020-06-11 04:44:20,1591078529871-7366166820117179135,googleadwords_int,Android WW purchase,android,af_purchase,10.98,7.924331
8098,2020-06-10 23:46:34,2020-06-11 04:47:31,1591833004249-6998200134823383978,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,3.79,3.79
8099,2020-06-11 04:34:33,2020-06-11 04:47:34,1591788612213-8695445,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
8100,2020-06-08 22:58:37,2020-06-11 04:50:07,1591657046861-5416197,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,3.99,3.99
8101,2020-06-07 17:25:04,2020-06-11 04:51:23,1591550700337-2439174609888240478,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.59,1.808592
8102,2020-06-03 14:32:28,2020-06-14 21:23:22,1591194747251-6542797800537979655,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,3.99,3.99
8103,2020-06-02 06:48:09,2020-06-14 21:28:16,1591080486079-6950517936116260131,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.59,1.787097
8104,2020-04-17 14:04:20,2020-06-14 21:33:15,1586960393859-3218063,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
8105,2020-04-17 14:04:20,2020-06-14 21:33:16,1586960393859-3218063,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,13.99,13.99
8106,2020-06-12 03:31:46,2020-06-14 21:34:05,1591932702292-2820145568338069551,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,9.99,1.862746
8107,2020-05-31 08:35:55,2020-06-14 21:39:23,1590913794576-5495279,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,149,2.137652
8108,2020-05-31 20:27:58,2020-06-14 21:40:18,1590956876915-3354990854604804663,restricted,,android,af_purchase,16.79,16.79
8109,2020-06-12 16:52:04,2020-06-14 21:40:27,1591919497853-9045702,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
8110,2020-06-02 19:29:42,2020-06-14 21:41:33,1591123984084-6701010,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,1.99,1.99
8111,2020-06-12 16:52:04,2020-06-14 21:43:28,1591919497853-9045702,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
8112,2020-06-08 22:03:28,2020-06-14 21:45:10,1591653806936-4542658469514924246,googleadwords_int,Android WW roas,android,af_purchase,1.99,2.2368
8113,2020-06-09 22:34:33,2020-06-14 21:46:17,1591742071365-2196635322593721610,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,1.68,1.68
